Corrected,Corrected,Corrected,Corrected,Corrected,Corrected
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3308197.5869445503,5169313.7533455538,5083504.3005194319,15892755.063772773,19069459.428146187,16595734.38983638
1283955.5669644468,242637.02517546967,0.0,2870807.3413736327,0.0,0.0
0.0,0.0,180493.20469006817,2497672.7600307302,600914.3867558029,0.0
0.0,908.23361058808325,54088.606434173227,0.0,1336653.1767241366,938293.58804791071
539364.78920503298,227271.7662699334,385400.45438590104,0.0,58068.382216814141,328533.82101143681
0.0,0,0.0,88164.824518510257,0.0,920.91598854308302
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
709687.98680196283,716910.66205060121,1884105.7503607986,6394159.8974372046,7313321.8826115988,5941640.0818406129
0,0.0,0.0,0.0,0.0,0.0
0,0,0,0.0,706450.78326136561,195854.21230906437
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2022039.2713797793,2378256.5283904173,2542480.3343201093,3416965.4005300044,10416003.324350098,11457525.964315271
0.0,0.0,0.0,3860213.80416395,2280151.4942942462,1727160.6186223612
140650.03421796841,249110.43055402971,114942.78970101407,7668992.5848281151,6804859.453514237,5270958.5294690765
43631.699519152127,0.0,245016.03225170611,1228586.2606420156,1603543.753148437,1809805.6775484779
283743.60799373477,263133.91673794592,301651.74451815669,4231779.3511749068,3157669.0579286516,2982196.9330057418
0.0,0.0,0.0,0.0,35219.797939225042,0.0
705556.91791671235,364962.3426649748,926598.46423997311,2189344.8745852988,817380.73517799354,1385087.8810289083
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
405191.32550532324,301998.68816603016,439277.49629871012,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
318711.88475101965,291895.32395925734,321892.50860487262,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
9916792.2528221495,11637336.023501854,10436962.540813787,57505113.003570996,56779137.250159435,55677378.376346067
262451.6073931022,366626.22777414951,569046.76073431084,4916460.12170537,7667169.6686200062,5096940.212175332
0.0,0.0,279623.15629054187,19241340.078452043,17408427.54691444,18303311.946620326
155574.53308312758,0.0,403482.44635420979,0.0,3684411.4053600174,3608202.0246648639
2582571.8707904099,4319205.8484102339,3683424.7605076469,12526885.411095008,6574447.8713373905,7841731.4006798649
935728.16116288758,556127.35213781905,384001.36355053505,2203104.5337751424,1511853.1753374177,514738.34350301587
2570384.9893642007,4300150.5177648272,4109350.328992187,929454.35689158819,0.0,770305.95262286393
1161590.6260323783,0.0,639341.64942552987,197504.94799918789,0.0,521913.26786059444
1831704.0236253766,2147962.5073688189,1839301.2900917567,2788330.5660263081,1316728.9927836484,986780.27268131066
247235.25385563946,271459.98238529824,318967.6274125994,378332.43006716034,0.0,50481.22941844751
437685.88792134251,549395.98616131186,299321.20455996232,516163.40740036016,203659.92692325343,201744.74296035813
265073.48701529449,333700.4672193384,339268.08753289422,54450.850664213278,0,151681.51645817066
1302002.4958719208,1214893.7136707227,888789.06994735496,439789.63507632387,204478.39386690062,71897.478445120898
358614.73226889974,545287.0642786657,646572.24305739277,0.0,0,0
1943182.7674386539,2408289.0075530405,2033424.8383013683,0,0,0
1345868.4823830638,1271741.5007119493,1167742.842151178,0,0,0
2135733.1594654196,2700110.137591741,2877927.2043983722,0,0,0
1654906.4817292283,1583681.8505316721,1571196.1972894957,0,0,0
3629101.767287252,4214104.0203525778,3927766.4812384257,0,0,0
1727614.1296531709,1446869.5110925573,1782208.2932945406,0,0,0
3634691.3127231239,3736555.4077446158,3865685.3194816117,0,0,0
1401179.7734785909,1043124.6059248076,1295548.188098697,0,0,0
2372367.9532982754,2880295.8570121974,2651942.6137061869,0,0,0
643562.1800081915,667078.74601386546,779103.39917037473,0,0,0
893622.78899395582,1069469.4599081217,951684.49103963503,0,0,0
150087.69733324478,148914.34089673668,234090.18151415148,0,0,0
255439.95169579136,337962.53511638445,220708.1667503693,0,0,0
100734.79974772235,177844.43088984623,133938.35292724805,0,0,0
296387.84399872104,469736.59808941762,455281.05580096744,0,0,0
309865.90968168923,470103.22437437309,425181.03582971939,0,0,0
630310.1838889377,844923.61798527674,737858.21434813249,0,0,0
694317.24859161896,882274.7591734723,530734.33172605105,0,0,0
1146502.2415206095,1275097.3905007606,1170255.512899301,0,0,0
667104.63353413588,850809.5943418456,742893.77275487361,0,0,0
1155524.6058468055,1189637.8897934486,1240234.2879185355,0,0,0
640855.1170690771,787824.5300983513,752327.97969259671,0,0,0
731985.37214623275,1016419.9027244133,967149.98104502459,0,0,0
135275.87509639189,297202.83995571488,356394.06342140317,0,0,0
374823.33856346278,485933.7276436555,582266.28144660336,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
885513.92308260826,1353016.8689473814,706792.07660870429,1689745.8431640586,2033498.8584250694,2233110.832998326
0.0,0.0,25950.285541795973,432799.14621609199,18767.648683050142,106194.87937000612
0,0,0,48448.620876623645,518170.04645575793,78670.31638092603
0,0,0,41808.928657652745,0.0,86968.007883816827
0,0,0,0,0.0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
843574.90824886877,1257036.2131560119,1189863.7633001248,4112514.6379360873,3498254.7320339638,3508901.5820353143
0.0,0.0,49500.081432954066,395208.35378500813,76908.13667285812,273067.3516836206
0.0,0.0,0.0,142192.42865921205,398949.07028617006,347789.66442106559
0,2807.8443532565711,0.0,60682.167644506248,180159.4163312859,13269.777378096351
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2437768.3690723996,3077999.0934301252,2455935.6558673764,4303023.1638304368,3632817.4325850205,4170116.8496867754
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,490320.60301043419,311565.75091642817,771377.55162400031
0.0,0.0,0.0,0.0,361581.54966946377,21870.632629045682
20309.335585603236,17094.85855272536,130500.21903790649,194397.48889215192,0.0,116376.66096847989
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
662114669.51500678,694017969.99453461,680887731.25513661,1424301624.2644486,1466865106.4759901,1495028765.7662098
0.0,0.0,0.0,0.0,0.0,0.0
149539159.00831145,124836297.83887768,49219198.115934119,238199138.32181868,231019061.41926527,247984114.80235431
3385401569.569715,3229941613.3817391,2270656459.4009361,9137558486.1869221,8744429914.4087505,8976800122.9080696
30830377.311891172,32315877.220040724,19876808.26271493,26197662.265493404,33564329.657416075,0.0
398264298.34064454,365312843.6293155,6192424.8427903382,164523094.03319559,0.0,0.0
0.0,6976542.1731410874,101287.01376499707,0.0,0.0,0.0
13180957.919568567,9012191.8141848519,36454267.241952658,3638061.0909199151,0.0,4324413.9931749916
9459327.377615748,6697163.2783654192,4679739.7252651947,17349440.482706618,11241494.81416161,7741276.0959649859
26158018.476921342,31843836.035611033,31856110.695351001,38708648.692209728,12372600.547661947,17999915.232223634
39032068.373971917,39261208.325065136,32848979.689176481,0.0,0.0,0.0
114846797.08391443,131741267.15606588,126756663.26321012,5162203.1884540152,1733094.3608836071,0.0
103549467.28372364,112131735.1805802,112468191.84392904,0.0,0,0
299877908.7890572,317405976.14667255,286453236.10722601,0,0,0
136194171.67927951,150284254.82361263,23178675.21397429,0,0,0
571138149.69075775,423881527.54904193,174420945.7368775,0,0,0
189862080.52340019,158404312.6985788,71081759.739005938,0,0,0
715378695.13593483,465170154.72588366,221276584.64177638,0,0,0
113503916.5303515,165409100.10932955,45676700.318848528,0,0,0
341653978.55375719,367870329.91586035,85947533.443695784,0,0,0
35940147.27759362,0.0,45438117.277926758,0,0,0
53719633.277832225,68976319.337326646,28160986.134237878,0,0,0
0.0,0.0,2198300.4416372962,0,0,0
8361516.4835898448,8929787.2653518859,9723296.2244043667,0,0,0
0.0,0.0,0.0,0,0,0
10146809.325749313,9920418.6811305918,8919268.2252882607,0,0,0
5633448.7988345483,5473528.3135074768,12937031.622359093,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
7445680.1497939806,9142709.5053423569,8134425.1887955042,39545305.377370566,33705341.013107292,32248617.890327279
0.0,0.0,0.0,0.0,0.0,0.0
517889.73650609626,766758.37059627776,229122.25295860483,6171125.3828941528,6010488.988908466,3342590.3245914681
72259821.135391578,71617958.643306762,66150035.615995362,540678890.87943971,463443224.19282991,451731926.04661274
2923684.6574955974,986239.14838764863,0.0,0.0,0.0,3418466.507477934
6494671.9870607546,7362475.3141304618,7275715.4483810831,9095212.9014440645,997722.79989009467,13176428.366865585
2373011.3008678928,1783891.8959695778,1563029.9407961431,5913167.685130829,4776582.579962723,0.0
0.0,0.0,0.0,6330933.2782872943,0.0,1587434.6259319247
162967.94576792655,460161.72827035293,896822.12600859138,1072625.7579000234,1487674.2333375339,1528404.5147509975
1166162.942135497,757282.06508070999,645221.09548015136,6333362.1982156336,4247224.5873675123,3743671.5806183545
1572058.1256572807,2337763.9837875408,1055309.2604789217,882302.9094253591,566359.06347001495,13484.931161655528
4019445.7219202593,4533183.5658790078,4025511.837807918,3364093.2771914704,1669017.7979806634,2459412.1306756409
2369957.7882291311,2954350.1899395236,2455534.3769932771,0.0,499649.29724187136,0.0
11786099.082248745,11359665.789585458,9111720.1787739638,301827.27332671714,0.0,646161.25998589222
5746140.7943003252,6681938.1746026119,5488294.9808583381,239636.6826649498,0,112913.72283274654
12733953.274194429,17579298.169856697,19597641.268673189,9660.4074292779442,60228.399645107682,11517.041780192832
2628274.1369990311,2104323.8689961056,1360215.3100015298,0,0,0
9361392.5074795503,10555777.679851638,9977655.6507935133,0,0,0
866067.33720606123,1169573.6270967873,1305974.880314372,0,0,0
3634003.8786194418,2306663.124182459,3540033.6179056754,0,0,0
116028.11707996381,189668.49430083807,0.0,0,0,0
958433.39157900168,787123.56557994173,825730.18945113418,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
191687765.5188804,193820882.13830888,94660494.965395063,625075686.87389755,733552728.18379474,723026407.44907665
0.0,0.0,0.0,0.0,0.0,0.0
24342962.285639521,30723790.970701423,51200926.352668874,79950333.205808863,64914690.469625749,56647890.324449323
995376740.60571611,929380952.67354953,910470430.93697882,3375583878.7214766,3512407254.0498443,3434854212.7862434
41252762.353633143,10431363.312352376,27886367.039412655,59164774.465158686,70575092.69890146,61892452.839988798
74212947.121982008,93076717.133955643,54135022.695373647,199207226.30697358,395548169.89389741,252306503.38173431
22338257.856441572,16078414.504573252,18319359.62156583,44936619.290405266,0.0,0.0
48230085.312507503,45969145.500792094,70068916.855177388,110150574.47084345,28331680.500052601,62406322.203688227
10133459.35909499,0.0,0.0,0.0,21483999.74516369,4671211.6822599014
10004856.065002706,10329100.905274825,10784130.970887139,23003228.356535517,7935583.1397907883,13042446.664956316
18891016.674711153,18680337.412717771,10208366.641262554,0.0,0,0
34370166.502633847,37677761.191778608,9742751.2767457906,6618133.6229639072,2485670.4268551855,5686080.9567478951
36486663.598850049,35912602.994081758,39627380.599188872,0.0,0.0,0.0
99184695.488598287,103440796.00680599,48796333.223790333,0,0,0
70754887.766942844,88782172.021952435,81753551.568375722,223359.37625627842,0,0
260214140.87290737,256638494.22023743,127493546.80517443,0,0,272742.53922349063
83417046.312815428,100756009.19968584,91721485.834844545,6506198.9906316148,16427529.653216628,7188007.7184192417
328320935.79430968,342115645.05990493,341854467.05057311,0,0,0
64265483.381377243,44752556.738327958,59984491.981192656,0,0,0
181028487.82926473,193047588.68850574,219234437.47916129,0,0,0
17766821.221811615,12963330.74595489,19191070.479793727,0,0,0
28041796.662768483,29115407.351269115,37886751.785521939,0,0,0
0.0,736612.91280120262,1025585.0147211056,0,0,0
7754630.9445638992,6969873.9933043048,6209075.8760590535,0,0,0
0.0,0.0,738238.17022795021,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
53525569.437044576,98553726.229107052,83569010.146916658,168770847.69099408,182743240.26333505,197732512.34491998
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0,0.0
20397175.432125799,70665586.326161712,0,422303750.22806728,347467636.71638364,382957621.76496696
13504161.225550584,8430511.4724246226,13689395.184569458,0.0,0.0,0.0
86410392.523378864,106177725.24817364,46150616.82420665,107826961.20472971,90469008.198582768,61619109.075351939
37720831.534989148,46412854.265796132,40631569.80578281,23548234.557734616,20644159.38473355,31722391.582820553
28214659.275263455,29117635.344706401,26017673.868355509,21847621.15593468,6773841.6207424346,6556118.1286023064
0.0,0.0,0.0,0,0,0.0
5416177.5333060073,3256592.7127864622,2963972.0536491522,0,0,0.0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
13799501.091283334,16408276.800921844,13356872.230379578,0,0,0
5725651.8362152362,5740059.0729629453,5734257.538131984,0,0,0
12345466.152538637,14740829.68090043,13611985.789589165,0,0,0
2073623.2290285067,1775953.3613648657,1339343.1543413606,0,0,0
2614402.9822354396,1689986.6357185056,4587654.6630339585,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
230595712.20557719,213837932.70676529,151410571.33339393,585994746.16992319,650332760.57490981,661938728.9560324
0.0,0.0,0.0,0.0,0.0,0.0
18729269.01660857,21104945.068189759,0.0,0.0,0.0,0.0
1032611464.734082,1013333972.5991777,415400040.54876113,3203845710.4736395,3053953028.1721292,3067966114.4594078
92726378.39353779,6608952.5654972419,50214196.357090622,62668926.05949536,0.0,68961829.030431673
255289560.12156117,279523150.99840796,199975647.9775393,357187307.37011075,110821096.42002262,158103622.31067637
7423268.3615823314,17084034.368505213,0.0,0.0,73222812.873650536,18717941.388220906
100476545.73106849,86130838.465899393,79736360.221365333,5708224.7899344042,0.0,0.0
0.0,0.0,0.0,5154568.0665877191,3634264.7636337699,6325816.1218152996
2262366.8576778057,4079231.3762120991,2454139.6987141827,1024238.0558919495,2669176.3734731125,0.0
0,0,0,0.0,0,0.0
1768491.0618108809,1733403.1602092055,2269604.1121382634,1780638.2851886307,1417028.5065493993,788835.52323118667
3406104.9626658759,4717958.4118738333,4251435.3528059497,0.0,0,0.0
0,0,0,0,0,0
11670134.752298128,13179953.986681897,8943396.5431780014,0,0,0
0.0,0.0,0.0,0,0,0
11912559.578984357,13173077.602267323,11514790.326299101,0,0,0
26803136.709994003,38552937.520677634,15790203.15304458,0,0,0
11285873.56223869,8040532.9222996235,7021459.0543413376,0,0,0
37274772.403357819,42506753.203335062,48617533.102647729,0,0,0
3483940.7232213328,5035639.8074445501,2317019.0178538729,0,0,0
15546980.700217323,9878832.7531833835,8051627.9199670618,0,0,0
115435.48199364945,1368585.0985040872,0.0,0,0,0
2825461.1348732156,2017643.4836749032,2239442.0505166315,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
64945341.988844015,78899160.258845791,70640438.342561781,203958254.70165357,197084236.69274887,184339416.91615254
0.0,0.0,0.0,0.0,0.0,0.0
9270895.7190889679,9403200.2826746926,9900005.7202160507,14122653.978770971,12300994.784835041,14810458.639248915
370049846.03828847,381962440.2658295,362169973.86992693,1525289881.6500211,1365941254.6184103,1290631142.6794262
0.0,0.0,0.0,0.0,0.0,0.0
15558451.841259792,14269174.933744691,15376236.666442849,74637172.864407495,50749610.461056374,47256448.751607955
1534886.1725039785,976445.876950384,1425529.3391802902,4563200.0153216869,0.0,0.0
1963823.6276940585,1749844.0323077939,1813952.2476505879,28605647.96261958,5607409.0167407235,6204595.7366323126
1833245.348466855,2189635.4239939675,2581438.5901767076,2208676.9199067196,3859578.7975926995,3952949.3973235353
8455302.4920235723,9283140.9058018234,8595564.3998272214,20937337.79667595,10929129.336652944,10073653.087206582
8176961.1400219146,9914027.6424372103,9121031.9427754674,0.0,0.0,0.0
27006759.364406075,34127913.077035636,31848947.345366381,6402262.7491154037,1248997.9289752671,2853691.5810450613
18981188.84247645,21864284.484623756,21240112.851980962,0.0,0.0,0.0
71319819.563705117,88194837.361190349,81760518.301101714,0.0,0,0.0
76326513.088072091,91696162.337739587,89602778.256611541,120288925.21137828,123495398.21983437,115974165.4097745
118022719.61090948,126146607.74853884,128701704.17381978,12960963.944711747,18039379.262314834,12989105.719922034
12419566.32501635,19015182.109565895,20327191.809539862,0.0,0.0,0.0
82932479.240062341,95279842.221410662,104481594.18419696,54598074.285703592,29767966.138210274,26863525.374609094
7657690.9273509523,9408814.5920039248,9903661.9106614925,23937672.936275769,13060507.25685465,7964953.5150401564
23052458.229877122,27896546.641024623,29644167.638922527,0.0,0.0,0.0
1323339.9943479358,833141.29600160837,1112757.2632401721,0.0,0.0,0.0
2439899.4304473321,2616519.239619493,2377487.8758907085,0.0,0,0
681823.56977484259,1162068.4041156718,1614902.4544192576,643880.89067907247,540721.36965490133,476328.67722287745
2687682.8131546387,2311831.0133876521,3017678.7300847447,0.0,130525.9149291301,120627.95469418021
1722618.7001084303,2529846.9053844698,2659375.2120316504,0,0,0
4506446.2844419777,6438273.1373729287,6883866.6416308209,41533.321724300316,0,0
2290324.2996267048,3460622.9298172984,3266104.6356626209,0,0,0
5796021.9913512981,8870596.9802613985,8565078.2172939777,0,0,0
2480620.2452513305,4920929.2898291368,5995182.5908596469,0,0,0
5006133.2616831278,6974051.2586889174,9945141.6884411573,0,0,0
1157936.6831090576,3018862.3841891792,2573888.6545867599,0,0,0
5964574.3258823566,8335637.7240592381,10027851.378015799,0,0,112789.31447590879
1542945.9365312892,2300344.862761863,2834955.3719936893,0,0,0
3018175.8180373358,4044223.3161568455,4967964.8967204383,0,0,0
448823.7043740431,316470.22416085668,418261.54720335489,0,0,0
733555.93914114858,505912.91518767807,408256.3301326459,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
63654678.975215152,69406402.5329521,65135977.637386225,204647874.20021865,205446543.76798132,189430691.56410876
0.0,0.0,0.0,0.0,0.0,0.0
15383611.153186794,19272703.597353533,16192504.77400714,42222319.517843083,31486295.309854936,25860387.908794217
510413384.54290068,510750012.85664064,485562395.18485129,2106939197.3453567,1928924888.3754623,1823704630.1136916
0.0,0.0,4849237.4989207694,0.0,0.0,0.0
50234362.521288164,51627837.634436384,41101940.229138114,100401122.05160555,76966298.832313016,63747209.909249701
2653163.0804854399,1970418.8526604299,3873977.4838109864,0.0,0.0,0.0
7471305.8550676247,6835550.014617716,7203565.7324833386,18450070.72821331,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
1612198.1035102967,1860792.4704808185,906161.34271988424,5257591.4031776953,2852399.4424229027,4882567.8991650017
172236.14133868829,965385.62814512826,1077003.1495055456,0.0,0.0,0.0
6944096.7960796403,6566421.0291226357,7819790.8749295408,2064779.6358652564,135448.866174589,839304.17527442251
5231407.5770344827,6401598.0970224533,6960372.9860332152,0.0,0,0
22961788.143339343,25649700.746316295,18542148.714782998,0.0,0,0
17792737.26731177,21175309.212418694,23822218.467774935,70336.751401324742,110202.73085128728,0
52975850.502625778,59469110.665734082,60014577.738638386,0,0,0
18137465.843082428,19436372.508883711,20965840.49319664,0,0,0
55105732.325919524,63176295.457914829,70469768.561003476,0,0,0
9976826.0608189702,11328375.404618373,12954390.531708971,0,0,0
34301434.999307752,37198655.029646538,37768337.207910828,0,0,0
1769427.1397934889,2487305.3151302254,2860311.4187479527,86645.034491647864,0,0
6619694.033713988,5900955.0829534782,4598529.2019955264,0,0,0
0.0,0.0,0.0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
22404183.666208349,26993039.801748957,25460945.208941225,73942463.919761628,84107338.114881173,76342793.685498953
0.0,0.0,0.0,0.0,0.0,0.0
1833018.5039341776,1650488.766186408,1021459.4144499386,7699672.4162926478,4893313.7713373471,3656388.2788992245
153182760.88307264,162790286.79537487,155234356.20166647,685989484.60032082,642373078.61342323,622289671.96150982
0.0,0.0,0.0,0.0,3746102.1762902862,0.0
12120843.102222476,10714698.053247949,16072450.172433732,22328575.839291286,9602761.1855835486,25318953.574024394
856207.7938231352,1439813.4705998229,0.0,5542136.7364135012,5620161.6696742577,0.0
